period_unit,period_key,group_type,parent_group,group_name,inv_amount,inv_ratio,sku_count,sales_1m,sales_3m,sales_ytd,turnover_1m,turnover_3m,turnover_ytd,weighted_avg_unit_price
weekly,2026-04-03,season,,미분류,440045867.8,0.7552087431,251,83641,257900,354209,1.415650586,4.543571058,6.405411312,7447.916581
weekly,2026-04-03,season,,겨울,64257788,0.1102795114,12,5405,12725,19037,0.3949126406,0.8809950654,1.357064132,4694.951478
weekly,2026-04-03,season,,봄가을,39330824,0.06749974112,4,50,200,200,0.01790212099,0.06824797305,0.07135296686,14082.1034
weekly,2026-04-03,season,,여름,39046629,0.06701200436,10,1142,3830,4230,0.2761150223,1.034463258,1.118308509,9440.771312
weekly,2026-04-03,subcategory,Stationery,펜,23225218.6,0.05009899617,13,12436,31102,45159,0.808326971,2.174607606,3.324287866,1509.614876
weekly,2026-04-03,subcategory,Lifestyle,타월,19315390,0.04166512558,5,1991,5241,7857,0.2631361248,0.6118350382,1.047984215,2552.775929
weekly,2026-04-03,subcategory,Lifestyle,모바일 악세사리,1909534,0.004119045689,2,1200,2800,3600,1.009251472,1.854850581,2.046783626,1606
weekly,2026-04-03,subcategory,Tech,배터리,27424000,0.05915616531,2,955,3827,4917,0.3101405569,2.133435031,3.642315682,8906.067678
weekly,2026-04-03,subcategory,Stationery,포스트잇,8235700,0.0177651849,5,2900,4600,6700,0.6487627947,1.243153686,1.92923802,1842.419224
weekly,2026-04-03,subcategory,Drinkware,텀블러,47482706,0.1024246939,5,820,2825,5536,0.1897859479,0.6569436985,1.536622052,10989.69557
weekly,2026-04-03,subcategory,Stationery,다이어리,56789908,0.1225012101,9,5405,12315,18427,0.4823358532,1.045524873,1.599986911,5067.864704
weekly,2026-04-03,subcategory,Lifestyle,여권케이스,3116000,0.006721507114,1,500,650,1150,0.6578947368,0.8493031359,1.80651341,4100
weekly,2026-04-03,subcategory,Lifestyle,골프,3317214,0.007155544769,1,0,150,150,0,0.1483190508,0.2253137286,5167
weekly,2026-04-03,subcategory,Tech,건강가전,17452120,0.03764587572,2,340,371,541,0.4282115869,0.4327371695,0.5983567704,21980
weekly,2026-04-03,subcategory,Lifestyle,구강가전,7535964,0.01625578807,1,400,1880,2080,0.4439511654,1.316526611,1.599297012,8364
weekly,2026-04-03,subcategory,Bag&pouch,하드케이스 파우치,12458200,0.02687351731,6,2250,5307,5507,0.9163277823,1.432881016,1.380337483,5073.686568
weekly,2026-04-03,subcategory,Drinkware,리유저블컵,3802910,0.008203237041,4,0,1708,2108,0,0.5154894123,0.6037359291,1482.040779
weekly,2026-04-03,subcategory,Tech,PC/ 노트북 악세사리,13760201,0.02968205678,5,2467,6317,9518,0.3150183359,1.002921121,1.478711664,1757.0797
weekly,2026-04-03,subcategory,Lifestyle,구강관리,3331200,0.007185713896,1,700,2250,3375,0.3362151777,1.639410622,2.228037912,1600
weekly,2026-04-03,subcategory,Drinkware,머그컵,1015000,0.00218945113,1,0,144,344,0,0.2957553628,0.6649178517,2500
weekly,2026-04-03,subcategory,Tech,시계,1719900,0.003709987191,1,935,1095,1275,2.663817664,2.521105142,3.172205438,4900
weekly,2026-04-03,subcategory,Stationery,노트,11081842,0.02390458275,8,0,2110,2310,0,0.3347060018,0.3788270041,1947.299408
weekly,2026-04-03,subcategory,Tech,충전기,60844270,0.1312468529,3,850,1838,3563,0.282918458,2.159677663,4.468038754,20251.72594
weekly,2026-04-03,subcategory,Drinkware,보틀,7885966.667,0.01701077697,5,305,2985,3836,0.1598342824,1.010437753,1.126169589,4132.615814
weekly,2026-04-03,subcategory,Lifestyle,우산,1006880,0.002171935521,3,681,4381,6301,5.491935484,4.501999238,2.970506647,8120
weekly,2026-04-03,subcategory,Tech,계절가전,9832724,0.02121011692,4,892,1872,1872,0.4561947601,2.038378891,1.844342117,5028.741218
weekly,2026-04-03,subcategory,Lifestyle,미분류,18375995,0.03963876159,1,150,150,150,0.126156434,0.1260621907,0.1260201632,15455
weekly,2026-04-03,subcategory,Lifestyle,명함지갑,4105500,0.008855952329,1,100,450,900,0.1278772379,0.6440445214,1.49705762,5250
weekly,2026-04-03,subcategory,Lifestyle,캠핑,36013610,0.0776847676,3,50,50,50,0.0206911688,0.02067492598,0.02068072406,14903.27367
weekly,2026-04-03,subcategory,Bag&pouch,노트북백,16885272,0.0364231309,2,0,540,2250,0,1.602902375,5.605979712,16818
weekly,2026-04-03,subcategory,Kit Package,슬리브박스,16833433,0.03631130926,3,0,396,1896,0,0.08379982217,0.38201097,3530.539412
weekly,2026-04-03,subcategory,Awards & Recognition,트로피,12043500,0.02597897013,2,260,860,1094,0.0755594304,0.234481505,0.2909021842,3500
weekly,2026-04-03,subcategory,Stationery,메모패드,6204557,0.01338381708,3,320,1020,2840,0.1880053572,0.6429445192,2.461671959,3645.281109
weekly,2026-04-03,subcategory,Fragrance,샤쉐,4538335,0.009789618418,4,600,7900,10600,0.1531662869,3.203728998,4.673713489,1158.533201
weekly,2026-04-03,subcategory,Kit Package,지퍼백,2307600,0.004977711751,3,150,400,700,0.03874905386,0.1893481917,0.3661631305,596.1154446
weekly,2026-04-03,subcategory,Fragrance,디퓨저,1020000,0.002200236604,1,850,1278,1680,0.25,0.3305362377,0.5264571582,300
weekly,2026-04-03,subcategory,Lifestyle,세제,1142408,0.002464282253,2,0,0,0,0,0,0,1055.679505
weekly,2026-04-03,subcategory,Tech,충전패드,1029000,0.002219650456,2,0,4340,4640,0,3.87166074,5.825198655,24500
weekly,2026-04-03,subcategory,Kit Package,플라스틱 박스,301600,0.0006505797643,4,0,0,0,0,0,0,1300
weekly,2026-04-03,subcategory,Lifestyle,네임택,179100,0.0003863356624,1,120,2620,2720,0.06700167504,1.060442526,0.8694262426,100
weekly,2026-04-03,subcategory,Lifestyle,가드닝,35188,0.00007590384863,1,950,4550,4650,0.5129589633,3.049645668,3.507264623,19
weekly,2026-04-03,subcategory,Stationery,미분류,28560,0.0000616066249,1,0,150,3553,0,0.2208769634,4.215423729,120
weekly,2026-04-10,category,,Stationery,91896282.8,0.2140973368,39,21061,51297,78989,0.7311462151,1.677561307,2.685441191,3427.511608
weekly,2026-04-10,category,,Lifestyle,89963284,0.2095938913,23,6842,25172,32983,0.7442716921,2.318975221,2.934313305,10298.58308
weekly,2026-04-10,category,,Tech,131715933,0.3068680213,19,6439,19660,26326,0.7280959343,2.909557098,4.411594413,14913.48013
weekly,2026-04-10,category,,Drinkware,51697381,0.1204430827,15,1125,7662,11824,0.1730742789,1.032515658,1.722853992,8606.32726
weekly,2026-04-10,category,,Bag&pouch,27116302,0.06317478644,8,2250,5847,7757,0.9855626002,2.924411636,3.552514647,12365.47593
weekly,2026-04-10,category,,Kit Package,19388633,0.04517108377,10,150,796,2596,0.02437408152,0.1367892233,0.4296345873,3154.921476
weekly,2026-04-10,category,,Awards & Recognition,12043500,0.02805860255,2,260,860,1094,0.0755594304,0.2359396433,0.2925603038,3500
weekly,2026-04-10,category,,Fragrance,5405335,0.0125931952,5,1450,9178,12280,0.2700189103,2.254587804,3.382316824,1020.826975
weekly,2026-04-10,sub_category,,Product Parts,429226650.8,1,121,39577,120472,173849,0.8457989187,2.604821167,3.879676846,9540.142038
weekly,2026-04-10,sourcing,,국내소싱,155785816.8,0.2861357123,39,18293,50114,69004,1.443331411,4.581923606,6.907604386,12751.97315
weekly,2026-04-10,sourcing,,해당없음,264269280,0.4853900068,200,56410,176617,241400,0.5943377708,1.786124396,2.469623656,2880.14551
weekly,2026-04-10,sourcing,,직소싱,38460663,0.07064166321,21,10394,25513,37561,2.71729347,6.926887489,9.156568911,10541.68629
weekly,2026-04-10,sourcing,,중개소싱,85931543,0.1578326177,17,5141,22411,29711,0.7238960258,2.756930944,3.708481725,12427.61661
weekly,2026-04-10,production,,해외생산,280178022.8,0.5146099932,77,33828,98038,136276,1.43949234,4.334331576,6.228400229,12349.08089
weekly,2026-04-10,production,,국내생산,264269280,0.4853900068,200,56410,176617,241400,0.5943377708,1.786124396,2.469623656,2880.14551
weekly,2026-04-10,procurement,,국내소싱,154314690.8,0.3595179622,36,17343,48264,65429,1.39287847,4.498890068,6.682405154,12860.99305
weekly,2026-04-10,procurement,,국내생산,160513618,0.3739600458,58,13796,44779,69790,0.3276540582,1.015201993,1.637576747,4018.217475
weekly,2026-04-10,procurement,,직소싱,31440299,0.07324871124,14,4447,11668,16219,1.748236211,5.031704625,5.898727178,12761.38409
weekly,2026-04-10,procurement,,중개소싱,82958043,0.1932732808,13,3991,15761,22411,0.6049210965,2.096481835,3.018343431,12826.27524
weekly,2026-04-10,first_order,,N,507653260.8,0.9324194613,255,85578,257705,356436,1.220951124,3.693584834,5.308125769,7502.774637
weekly,2026-04-10,first_order,,Y,36794042,0.06758053867,22,4660,16950,21240,1.385527391,4.672749951,4.966581525,11204.7227
weekly,2026-04-10,new_product,,N,423696077.3,0.7782131992,238,68396,208610,286491,1.192125241,3.577179381,4.941705494,7662.003614
weekly,2026-04-10,new_product,,Y,120751225.5,0.2217868008,39,21842,66045,91185,1.422193684,4.545098788,6.845425742,8072.08513
weekly,2026-04-10,season,,미분류,415883795.8,0.763864186,251,83641,257900,354209,1.456278864,4.557749223,6.4137258,7451.323384
weekly,2026-04-10,season,,겨울,54197704,0.09954628064,12,5405,12725,19037,0.4085634617,0.8573140926,1.309532018,4477.019969
weekly,2026-04-10,season,,봄가을,39330824,0.07223990972,4,50,200,200,0.01790212099,0.06856976375,0.07136994459,14082.1034
weekly,2026-04-10,season,,여름,35034979,0.06434962359,10,1142,3830,4230,0.2866039749,1.018363743,1.102549414,9296.008459
weekly,2026-04-10,subcategory,Stationery,펜,20621945.8,0.04804442073,13,12436,31102,45159,0.7972039941,2.033614765,3.0936496,1405.401037
weekly,2026-04-10,subcategory,Lifestyle,타월,18982185,0.04422415282,5,1991,5241,7857,0.2641803679,0.6171064418,1.043637308,2540.800465
weekly,2026-04-10,subcategory,Lifestyle,모바일 악세사리,926662,0.002158910679,2,1200,2800,3600,1.359003398,1.976982278,2.142772112,1606
weekly,2026-04-10,subcategory,Tech,배터리,29227000,0.0680922304,2,955,3827,4917,0.2951842385,1.936665578,3.268794471,8755.226332
weekly,2026-04-10,subcategory,Stationery,포스트잇,7455620,0.01736989068,5,2900,4600,6700,0.6668844789,1.206068458,1.868624846,1804.189269
weekly,2026-04-10,subcategory,Drinkware,텀블러,40582821,0.09454869805,5,820,2825,5536,0.1882329102,0.6173828177,1.429316275,10107.82344
weekly,2026-04-10,subcategory,Stationery,다이어리,46742824,0.1089000972,9,5405,12315,18427,0.5110473373,1.032162705,1.566062535,4894.55384
weekly,2026-04-10,subcategory,Lifestyle,여권케이스,1037300,0.002416671933,1,500,650,1150,0.9871668312,0.9102366615,1.882120323,4100
weekly,2026-04-10,subcategory,Lifestyle,골프,3317214,0.007728350497,1,0,150,150,0,0.1539408867,0.2258506093,5167
weekly,2026-04-10,subcategory,Tech,건강가전,17276280,0.04024978404,2,340,371,541,0.4303797468,0.4363679134,0.6036149955,21980
weekly,2026-04-10,subcategory,Lifestyle,구강가전,5010036,0.01167223888,1,400,1880,2080,0.5333333333,1.397665601,1.658956771,8364
weekly,2026-04-10,subcategory,Bag&pouch,하드케이스 파우치,10231030,0.02383596168,6,2250,5307,5507,0.9950392709,1.484509983,1.411463306,5017.038861
weekly,2026-04-10,subcategory,Drinkware,리유저블컵,3802910,0.008859911175,4,0,1708,2108,0,0.5273851108,0.6145976364,1482.040779
weekly,2026-04-10,subcategory,Tech,PC/ 노트북 악세사리,12877077,0.03000064646,5,2467,6317,9518,0.3309291317,1.003358111,1.48978586,1786.593287
weekly,2026-04-10,subcategory,Lifestyle,구강관리,3168000,0.007380715979,1,700,2250,3375,0.344657804,1.56991348,2.18333549,1600
weekly,2026-04-10,subcategory,Drinkware,머그컵,1015000,0.00236471803,1,0,144,344,0,0.3007518797,0.6745979867,2500
weekly,2026-04-10,subcategory,Tech,시계,1705200,0.00397272629,1,935,1095,1275,2.675250358,2.572233968,3.20083682,4900
weekly,2026-04-10,subcategory,Stationery,노트,11068842,0.02578787216,8,0,2110,2310,0,0.3380394137,0.3805586592,1947.355682
weekly,2026-04-10,subcategory,Tech,충전기,59773652,0.1392589484,3,850,1838,3563,0.2883083031,1.749632387,3.824390161,20455.96965
weekly,2026-04-10,subcategory,Drinkware,보틀,6296650,0.01466975545,5,305,2985,3836,0.1813342058,1.083296156,1.192859406,4216.054966
weekly,2026-04-10,subcategory,Lifestyle,우산,430360,0.001002640445,3,681,4381,6301,7.694915254,4.972132344,3.177015625,8120
weekly,2026-04-10,subcategory,Tech,계절가전,9827724,0.02289635087,4,892,1872,1872,0.4563121054,1.831761163,1.737171311,5028.755841
weekly,2026-04-10,subcategory,Lifestyle,미분류,16057745,0.03741087598,1,150,150,150,0.1346499102,0.1276813075,0.1270971022,15455
weekly,2026-04-10,subcategory,Lifestyle,명함지갑,3580500,0.008341746705,1,100,450,900,0.1366120219,0.6455884299,1.483759475,5250
weekly,2026-04-10,subcategory,Lifestyle,캠핑,36013610,0.08390348067,3,50,50,50,0.0206911688,0.02067654911,0.02068142004,14903.27367
weekly,2026-04-10,subcategory,Bag&pouch,노트북백,16885272,0.03933882476,2,0,540,2250,0,1.337958375,5.095878001,16818
weekly,2026-04-10,subcategory,Kit Package,슬리브박스,16833433,0.03921805174,3,0,396,1896,0,0.08372469606,0.3830155245,3530.539412
weekly,2026-04-10,subcategory,Awards & Recognition,트로피,12043500,0.02805860255,2,260,860,1094,0.0755594304,0.2359396433,0.2925603038,3500
weekly,2026-04-10,subcategory,Stationery,메모패드,5978491,0.01392851769,3,320,1020,2840,0.1950541391,0.652692253,2.438892135,3713.05303
weekly,2026-04-10,subcategory,Fragrance,샤쉐,4538335,0.01057328335,4,600,7900,10600,0.1531662869,3.025637549,4.457606755,1158.533201
weekly,2026-04-10,subcategory,Kit Package,지퍼백,2253600,0.005250372958,3,150,400,700,0.03929624203,0.1758877964,0.3445361074,597.4600639
weekly,2026-04-10,subcategory,Fragrance,디퓨저,867000,0.002019911854,1,850,1278,1680,0.2702702703,0.3390999788,0.5297901863,300
weekly,2026-04-10,subcategory,Lifestyle,세제,1142408,0.002661549552,2,0,0,0,0,0,0,1055.679505
weekly,2026-04-10,subcategory,Tech,충전패드,1029000,0.00239733483,2,0,4340,4640,0,4.284010604,6.217865972,24500
weekly,2026-04-10,subcategory,Kit Package,플라스틱 박스,301600,0.0007026590717,4,0,0,0,0,0,0,1300
weekly,2026-04-10,subcategory,Lifestyle,네임택,167000,0.0003890718335,1,120,2620,2720,0.0693441202,1.095959173,0.8973146539,100
weekly,2026-04-10,subcategory,Lifestyle,가드닝,130264,0.0003034853492,1,950,4550,4650,0.21819017,2.24317059,2.744175163,19
weekly,2026-04-10,subcategory,Stationery,미분류,28560,0.00006653827284,1,0,150,3553,0,0.2362204724,4.427230437,120
weekly,2026-04-17,category,,Stationery,88354737,0.1901315204,39,21061,51297,78989,0.7249654387,1.628346239,2.589462449,3279.478748
weekly,2026-04-17,category,,Lifestyle,116687136,0.2511003183,23,6842,25172,32983,0.6457369188,2.090390919,2.647303005,9627.677699
weekly,2026-04-17,category,,Tech,121785209,0.2620709171,19,6439,19660,26326,0.7336506551,2.803736104,4.23423163,14643.51656
weekly,2026-04-17,category,,Drinkware,68464881,0.1473303228,15,1125,7662,11824,0.2121622909,1.335862823,2.204718702,11337.25157
weekly,2026-04-17,category,,Bag&pouch,32401262,0.06972462844,8,2250,5847,7757,0.9238079446,2.650761274,3.263477946,12161.56015
weekly,2026-04-17,category,,Kit Package,19388093,0.0417214484,10,150,796,2596,0.02438617434,0.1360988691,0.4291872291,3154.994307
weekly,2026-04-17,category,,Awards & Recognition,12218500,0.02629312317,2,260,860,1094,0.07519521836,0.2368493528,0.2937800007,3500
weekly,2026-04-17,category,,Fragrance,5403440,0.01162772136,5,1450,9178,12280,0.2713666586,2.195117036,3.288867508,1021.031713
weekly,2026-04-17,sub_category,,Product Parts,464703258,1,121,39577,120472,173849,0.8424765948,2.583306955,3.834907463,9632.495362
weekly,2026-04-17,sourcing,,국내소싱,167824526,0.2897457886,39,18293,50114,69004,1.446109588,4.541369395,6.81282904,12940.00193
weekly,2026-04-17,sourcing,,해당없음,251809458,0.4347441445,200,56410,176617,241400,0.5987849819,1.771753673,2.44022335,2825.43952
weekly,2026-04-17,sourcing,,직소싱,58124514,0.1003508459,21,10394,25513,37561,2.119406031,5.260015421,7.093182552,9432.121419
weekly,2026-04-17,sourcing,,중개소싱,101454497,0.175159221,17,5141,22411,29711,0.6404791443,2.559810586,3.440580761,11543.51641
weekly,2026-04-17,production,,해외생산,327403537,0.5652558555,77,33828,98038,136276,1.328568976,4.023180347,5.76989907,11884.50452
weekly,2026-04-17,production,,국내생산,251809458,0.4347441445,200,56410,176617,241400,0.5987849819,1.771753673,2.44022335,2825.43952
weekly,2026-04-17,procurement,,국내소싱,166382572,0.3580404681,36,17343,48264,65429,1.394193796,4.454337183,6.583427184,13040.5584
weekly,2026-04-17,procurement,,국내생산,149911195,0.3225955326,58,13796,44779,69790,0.3375573882,1.020466662,1.635735026,3982.442952
weekly,2026-04-17,procurement,,직소싱,52496194,0.1129671314,14,4447,11668,16219,1.179808098,3.294253778,4.021494832,10383.88788
weekly,2026-04-17,procurement,,중개소싱,95913297,0.206396868,13,3991,15761,22411,0.5481806581,1.985294405,2.855611208,12140.16191
weekly,2026-04-17,first_order,,N,537808147,0.9285153331,255,85578,257705,356436,1.240734269,3.739845327,5.354654821,7681.993704
weekly,2026-04-17,first_order,,Y,41404848,0.07148466688,22,4660,16950,21240,1.362018246,4.601483333,4.947297099,11376.98683
weekly,2026-04-17,new_product,,N,454575138.5,0.7848151585,230,67646,205193,283074,1.219154747,3.652482181,5.062202098,7925.003024
weekly,2026-04-17,new_product,,Y,124637856.5,0.2151848415,47,22592,69462,94602,1.404527017,4.421684701,6.484943093,8023.179236
weekly,2026-04-17,season,,미분류,457529736,0.7899162138,251,83641,257900,354209,1.472009757,4.614250692,6.480540756,7705.252416
weekly,2026-04-17,season,,겨울,50236840,0.08673292974,12,5405,12725,19037,0.4237375718,0.8633136965,1.308093889,4408.342839
weekly,2026-04-17,season,,봄가을,38535074,0.06653005774,4,50,200,200,0.01797523064,0.06877189292,0.07128279787,14044.25405
weekly,2026-04-17,season,,여름,32911345,0.05682079871,10,1142,3830,4230,0.3059525423,1.052325004,1.138738546,9554.806181
weekly,2026-04-17,subcategory,Stationery,펜,21558903,0.04639283807,13,12436,31102,45159,0.6877027296,1.744079492,2.645506302,1205.637694
weekly,2026-04-17,subcategory,Lifestyle,타월,15032250,0.03234806243,5,1991,5241,7857,0.2641422909,0.5890484248,0.9818526148,2358.389779
weekly,2026-04-17,subcategory,Lifestyle,모바일 악세사리,926662,0.001994094046,2,1200,2800,3600,1.536491677,2.089552239,2.234463496,1606
weekly,2026-04-17,subcategory,Tech,배터리,27877000,0.05998881979,2,955,3827,4917,0.2963486976,1.832222889,3.051394334,8743.372673
weekly,2026-04-17,subcategory,Stationery,포스트잇,7314140,0.01573937749,5,2900,4600,6700,0.6774864741,1.190763688,1.840434709,1791.481377
weekly,2026-04-17,subcategory,Drinkware,텀블러,57350321,0.1234127801,5,820,2825,5536,0.2187201051,0.7608787508,1.727354945,12929.01201
weekly,2026-04-17,subcategory,Stationery,다이어리,42781960,0.09206296548,9,5405,12315,18427,0.5377748106,1.04880468,1.57798915,4852.565882
weekly,2026-04-17,subcategory,Lifestyle,여권케이스,1037300,0.002232177163,1,500,650,1150,1.184834123,0.9670002705,1.953665194,4100
weekly,2026-04-17,subcategory,Lifestyle,골프,3317214,0.00713834892,1,0,150,150,0,0.1588677065,0.226322483,5167
weekly,2026-04-17,subcategory,Tech,건강가전,17276280,0.03717701501,2,340,371,541,0.4311073542,0.4393841516,0.6082923401,21980
weekly,2026-04-17,subcategory,Lifestyle,구강가전,21830040,0.04697630073,1,400,1880,2080,0.2919708029,1.287591059,1.553905776,8364
weekly,2026-04-17,subcategory,Bag&pouch,하드케이스 파우치,15515990,0.0333890278,6,2250,5307,5507,1.253383369,1.969078867,1.870160622,7094.190722
weekly,2026-04-17,subcategory,Drinkware,리유저블컵,3802910,0.00818352343,4,0,1708,2108,0,0.5375341774,0.6244273541,1482.040779
weekly,2026-04-17,subcategory,Tech,PC/ 노트북 악세사리,12877077,0.02771032219,5,2467,6317,9518,0.3346271733,0.9903202196,1.477947728,1786.593287
weekly,2026-04-17,subcategory,Lifestyle,구강관리,2601600,0.005598411363,1,700,2250,3375,0.3691983122,1.550946234,2.176278564,1600
weekly,2026-04-17,subcategory,Drinkware,머그컵,1015000,0.00218418955,1,0,144,344,0,0.3049672699,0.6833022967,2500
weekly,2026-04-17,subcategory,Tech,시계,1705200,0.003669438444,1,935,1095,1275,2.679083095,2.615635179,3.226316622,4900
weekly,2026-04-17,subcategory,Stationery,노트,11068842,0.0238191616,8,0,2110,2310,0,0.3408083372,0.3820771517,1947.355682
weekly,2026-04-17,subcategory,Tech,충전기,53383652,0.1148768619,3,850,1838,3563,0.2929286631,1.5063746,3.358839033,19988.25429
weekly,2026-04-17,subcategory,Drinkware,보틀,6296650,0.01354982968,5,305,2985,3836,0.1883705289,1.130359327,1.234171504,4216.054966
weekly,2026-04-17,subcategory,Lifestyle,우산,15692695,0.03376928121,3,681,4381,6301,0.6581466349,2.078618714,1.72030055,5518.359802
weekly,2026-04-17,subcategory,Tech,계절가전,7735000,0.01664503071,4,892,1872,1872,0.4884023068,1.741329377,1.682302328,5000
weekly,2026-04-17,subcategory,Lifestyle,미분류,16026835,0.03448832072,1,150,150,150,0.1378254211,0.1290574892,0.1280683031,15455
weekly,2026-04-17,subcategory,Lifestyle,명함지갑,3575250,0.007693619398,1,100,450,900,0.1398601399,0.6469416854,1.472466455,5250
weekly,2026-04-17,subcategory,Lifestyle,캠핑,35217860,0.07578569634,3,50,50,50,0.0208127221,0.02068768855,0.02067884969,14880.41364
weekly,2026-04-17,subcategory,Bag&pouch,노트북백,16885272,0.03633560064,2,0,540,2250,0,1.178571429,4.720073423,16818
weekly,2026-04-17,subcategory,Kit Package,슬리브박스,16833433,0.03622404773,3,0,396,1896,0,0.08366332935,0.3838988537,3530.539412
weekly,2026-04-17,subcategory,Awards & Recognition,트로피,12218500,0.02629312317,2,260,860,1094,0.07519521836,0.2368493528,0.2937800007,3500
weekly,2026-04-17,subcategory,Stationery,메모패드,5602332,0.01205571922,3,320,1020,2840,0.207160341,0.6767692843,2.475177456,3837.943109
weekly,2026-04-17,subcategory,Fragrance,샤쉐,4539440,0.009768470356,4,600,7900,10600,0.1531186675,2.893255953,4.283182259,1158.267011
weekly,2026-04-17,subcategory,Kit Package,지퍼백,2253060,0.004848384343,3,150,400,700,0.03945596822,0.1659611825,0.3270451583,597.4738356
weekly,2026-04-17,subcategory,Fragrance,디퓨저,864000,0.001859251006,1,850,1278,1680,0.2780806979,0.3465292842,0.5328470047,300
weekly,2026-04-17,subcategory,Lifestyle,세제,1142408,0.002458360212,2,0,0,0,0,0,0,1055.679505
weekly,2026-04-17,subcategory,Tech,충전패드,931000,0.002003429036,2,0,4340,4640,0,4.694801572,6.609950831,24500
weekly,2026-04-17,subcategory,Kit Package,플라스틱 박스,301600,0.0006490163234,4,0,0,0,0,0,0,1300
weekly,2026-04-17,subcategory,Lifestyle,네임택,166600,0.0003585083537,1,120,2620,2720,0.07021650088,1.127013921,0.9233053994,100
weekly,2026-04-17,subcategory,Lifestyle,가드닝,120422,0.0002591374128,1,950,4550,4650,0.1894191147,1.880038908,2.342903171,19
weekly,2026-04-17,subcategory,Stationery,미분류,28560,0.00006145857493,1,0,150,3553,0,0.2504553734,4.630824373,120
weekly,2026-04-24,category,,Stationery,98305850,0.1975176534,39,21061,51297,78989,0.8303630525,1.887548369,2.992582538,3786.159972
weekly,2026-04-24,category,,Lifestyle,118756941,0.2386083058,23,6842,25172,32983,0.6144003455,2.037117936,2.582508927,9536.390987
weekly,2026-04-24,category,,Tech,144752450,0.2908388896,19,6439,19660,26326,0.5940402839,2.219272771,3.330257119,12231.28407
weekly,2026-04-24,category,,Drinkware,67753881,0.1361321588,15,1125,7662,11824,0.2064356722,1.326038736,2.169803306,11381.61177
weekly,2026-04-24,category,,Bag&pouch,31395672,0.06308067588,8,2250,5847,7757,0.9277101283,2.602350497,3.227447408,12395.92956
weekly,2026-04-24,category,,Kit Package,19360553,0.0388995263,10,150,796,2596,0.02442937098,0.1357028855,0.4293265114,3158.714085
weekly,2026-04-24,category,,Awards & Recognition,12218500,0.02454960156,2,260,860,1094,0.07501442585,0.23761282,0.2948646806,3500
weekly,2026-04-24,category,,Fragrance,5162805,0.01037318866,5,1450,9178,12280,0.2866799582,2.248632061,3.357857113,1064.171574
weekly,2026-04-24,sub_category,,Product Parts,497706652,1,121,39577,120472,173849,0.7792263308,2.400758013,3.557843053,9131.810542
weekly,2026-04-24,sourcing,,국내소싱,198853606,0.323618534,39,18293,50114,69004,1.241617277,3.907488173,5.839073779,11706.87343
weekly,2026-04-24,sourcing,,해당없음,266480832.5,0.4336765025,200,56410,176617,241400,0.6368817339,1.893966812,2.60407949,3006.060053
weekly,2026-04-24,sourcing,,직소싱,51716041,0.08416377108,21,10394,25513,37561,1.715054326,4.116580497,5.583074456,7857.799676
weekly,2026-04-24,sourcing,,중개소싱,97418672,0.1585411924,17,5141,22411,29711,0.6406160195,2.601064028,3.490188143,11694.30379
weekly,2026-04-24,production,,해외생산,347988319,0.5663234975,77,33828,98038,136276,1.199398943,3.642489701,5.217087176,11131.32718
weekly,2026-04-24,production,,국내생산,266480832.5,0.4336765025,200,56410,176617,241400,0.6368817339,1.893966812,2.60407949,3006.060053
weekly,2026-04-24,procurement,,국내소싱,197426238,0.3966718894,36,17343,48264,65429,1.194782628,3.825255038,5.631348697,11781.76796
weekly,2026-04-24,procurement,,국내생산,162471474,0.3264402301,58,13796,44779,69790,0.3567128867,1.084243033,1.732248659,4206.55307
weekly,2026-04-24,procurement,,직소싱,45601608,0.09162346498,14,4447,11668,16219,0.9631031013,2.585830038,3.198916247,8826.472615
weekly,2026-04-24,procurement,,중개소싱,92207332,0.1852644156,13,3991,15761,22411,0.5488950428,2.016643475,2.895727245,12287.37975
weekly,2026-04-24,first_order,,N,566071641.5,0.921236876,255,85578,257705,356436,1.194681658,3.625411751,5.181620672,7523.255728
weekly,2026-04-24,first_order,,Y,48397510,0.07876312404,22,4660,16950,21240,0.9698433809,3.226458879,3.516217754,8593.98548
weekly,2026-04-24,new_product,,N,480171425.5,0.7814410607,227,67406,204953,282834,1.177517667,3.58251191,4.970120135,7799.595803
weekly,2026-04-24,new_product,,Y,134297726,0.2185589393,50,22832,69702,94842,1.181727495,3.60780597,5.227204897,6921.086528
weekly,2026-04-24,season,,미분류,441848083.5,0.7190728492,251,83641,257900,354209,1.385446454,4.314529962,6.045074799,7268.817109
weekly,2026-04-24,season,,겨울,63758876,0.1037625336,12,5405,12725,19037,0.4531057434,0.9555388724,1.44609647,4871.645578
weekly,2026-04-24,season,,봄가을,38519159,0.0626868882,4,50,200,200,0.01803731389,0.0690957199,0.07137318717,14043.48111
weekly,2026-04-24,season,,여름,70343033,0.114477729,10,1142,3830,4230,0.2238757143,0.8341401757,0.9184484114,8691.160363
weekly,2026-04-24,subcategory,Stationery,펜,19729187,0.03964019151,13,12436,31102,45159,0.6468890138,1.612646227,2.435276725,1107.129719
weekly,2026-04-24,subcategory,Lifestyle,타월,16568875,0.03329044314,5,1991,5241,7857,0.2779690576,0.6202280659,1.023044182,2439.688067
weekly,2026-04-24,subcategory,Lifestyle,모바일 악세사리,928268,0.001865090604,2,1200,2800,3600,1.643272852,2.193497846,2.322051905,1606
